,Date,State,Residences
2668401,2020-04-27,Baja California,23.0
2668402,2020-04-28,Baja California,15.0
2668403,2020-04-29,Baja California,23.0
2668404,2020-04-30,Baja California,21.0
2668405,2020-05-01,Baja California,28.0
2668406,2020-05-02,Baja California,19.0
2668407,2020-05-03,Baja California,16.0
2668408,2020-05-04,Baja California,20.0
2668409,2020-05-05,Baja California,21.0
2668410,2020-05-06,Baja California,21.0
2668411,2020-05-07,Baja California,21.0
2668412,2020-05-08,Baja California,22.0
2668413,2020-05-09,Baja California,17.0
2668414,2020-05-10,Baja California,12.0
2668415,2020-05-11,Baja California,19.0
2668416,2020-05-12,Baja California,20.0
2668417,2020-05-13,Baja California,21.0
2668418,2020-05-14,Baja California,20.0
2668419,2020-05-15,Baja California,21.0
2668420,2020-05-16,Baja California,17.0
2668421,2020-05-17,Baja California,14.0
2668422,2020-05-18,Baja California,18.0
2668423,2020-05-19,Baja California,19.0
2668424,2020-05-20,Baja California,19.0
2668425,2020-05-21,Baja California,20.0
2668426,2020-05-22,Baja California,20.0
2668427,2020-05-23,Baja California,16.0
2668428,2020-05-24,Baja California,14.0
2668429,2020-05-25,Baja California,19.0
2668430,2020-05-26,Baja California,18.0
2668431,2020-05-27,Baja California,19.0
2668432,2020-05-28,Baja California,19.0
2668433,2020-05-29,Baja California,20.0
2668434,2020-05-30,Baja California,14.0
2668435,2020-05-31,Baja California,13.0
2668436,2020-06-01,Baja California,16.0
2668437,2020-06-02,Baja California,17.0
2668438,2020-06-03,Baja California,18.0
2668439,2020-06-04,Baja California,18.0
2668440,2020-06-05,Baja California,18.0
2668441,2020-06-06,Baja California,14.0
2668442,2020-06-07,Baja California,12.0
2668443,2020-06-08,Baja California,15.0
2668444,2020-06-09,Baja California,16.0
2668445,2020-06-10,Baja California,17.0
2668446,2020-06-11,Baja California,17.0
2668447,2020-06-12,Baja California,17.0
2668448,2020-06-13,Baja California,12.0
2668449,2020-06-14,Baja California,11.0
2668450,2020-06-15,Baja California,14.0
2668451,2020-06-16,Baja California,15.0
2668452,2020-06-17,Baja California,16.0
2668453,2020-06-18,Baja California,15.0
2668454,2020-06-19,Baja California,14.0
2668455,2020-06-20,Baja California,11.0
2668456,2020-06-21,Baja California,8.0
2668457,2020-06-22,Baja California,14.0
2668458,2020-06-23,Baja California,15.0
2668459,2020-06-24,Baja California,15.0
2668460,2020-06-25,Baja California,15.0
2668461,2020-06-26,Baja California,15.0
2668462,2020-06-27,Baja California,11.0
2668463,2020-06-28,Baja California,10.0
2668464,2020-06-29,Baja California,14.0
2668465,2020-06-30,Baja California,13.0
2668466,2020-07-01,Baja California,14.0
2668467,2020-07-02,Baja California,14.0
2668468,2020-07-03,Baja California,14.0
2668469,2020-07-04,Baja California,11.0
2668470,2020-07-05,Baja California,9.0
2668471,2020-07-06,Baja California,13.0
2668472,2020-07-07,Baja California,13.0
2668473,2020-07-08,Baja California,14.0
2668474,2020-07-09,Baja California,14.0
2668475,2020-07-10,Baja California,14.0
2668476,2020-07-11,Baja California,10.0
2668477,2020-07-12,Baja California,9.0
2668478,2020-07-13,Baja California,12.0
2668479,2020-07-14,Baja California,13.0
2668480,2020-07-15,Baja California,13.0
2668481,2020-07-16,Baja California,13.0
2668482,2020-07-17,Baja California,13.0
2668483,2020-07-18,Baja California,9.0
2668484,2020-07-19,Baja California,8.0
2668485,2020-07-20,Baja California,12.0
2668486,2020-07-21,Baja California,13.0
2668487,2020-07-22,Baja California,13.0
2668488,2020-07-23,Baja California,13.0
2668489,2020-07-24,Baja California,13.0
2668490,2020-07-25,Baja California,9.0
2668491,2020-07-26,Baja California,8.0
2668492,2020-07-27,Baja California,12.0
2668493,2020-07-28,Baja California,12.0
2668494,2020-07-29,Baja California,13.0
2668495,2020-07-30,Baja California,12.0
2668496,2020-07-31,Baja California,12.0
2668497,2020-08-01,Baja California,8.0
2668498,2020-08-02,Baja California,7.0
2668499,2020-08-03,Baja California,11.0
2668500,2020-08-04,Baja California,11.0
2668501,2020-08-05,Baja California,12.0
2668502,2020-08-06,Baja California,11.0
2668503,2020-08-07,Baja California,11.0
2668504,2020-08-08,Baja California,8.0
2668505,2020-08-09,Baja California,7.0
2668506,2020-08-10,Baja California,10.0
2668507,2020-08-11,Baja California,11.0
2668508,2020-08-12,Baja California,11.0
2668509,2020-08-13,Baja California,11.0
2668510,2020-08-14,Baja California,10.0
2668511,2020-08-15,Baja California,7.0
2668512,2020-08-16,Baja California,6.0
2668513,2020-08-17,Baja California,10.0
2668514,2020-08-18,Baja California,10.0
2668515,2020-08-19,Baja California,11.0
2668516,2020-08-20,Baja California,10.0
2668517,2020-08-21,Baja California,10.0
2668518,2020-08-22,Baja California,6.0
2668519,2020-08-23,Baja California,6.0
2668520,2020-08-24,Baja California,10.0
2668521,2020-08-25,Baja California,10.0
2668522,2020-08-26,Baja California,11.0
2668523,2020-08-27,Baja California,10.0
2668524,2020-08-28,Baja California,10.0
2668525,2020-08-29,Baja California,6.0
2668526,2020-08-30,Baja California,5.0
2668527,2020-08-31,Baja California,9.0
2668528,2020-09-01,Baja California,10.0
2668529,2020-09-02,Baja California,10.0
2668530,2020-09-03,Baja California,10.0
2668531,2020-09-04,Baja California,9.0
2668532,2020-09-05,Baja California,6.0
2668533,2020-09-06,Baja California,5.0
2668534,2020-09-07,Baja California,10.0
2668535,2020-09-08,Baja California,10.0
2668536,2020-09-09,Baja California,10.0
2668537,2020-09-10,Baja California,10.0
2668538,2020-09-11,Baja California,9.0
2668539,2020-09-12,Baja California,5.0
2668540,2020-09-13,Baja California,5.0
2668541,2020-09-14,Baja California,10.0
2668542,2020-09-15,Baja California,9.0
2668543,2020-09-16,Baja California,16.0
2668544,2020-09-17,Baja California,10.0
2668545,2020-09-18,Baja California,10.0
2668546,2020-09-19,Baja California,6.0
2668547,2020-09-20,Baja California,5.0
2668548,2020-09-21,Baja California,10.0
2668549,2020-09-22,Baja California,10.0
2668550,2020-09-23,Baja California,11.0
2668551,2020-09-24,Baja California,11.0
2668552,2020-09-25,Baja California,10.0
2668553,2020-09-26,Baja California,6.0
2668554,2020-09-27,Baja California,5.0
2668555,2020-09-28,Baja California,10.0
2668556,2020-09-29,Baja California,10.0
2668557,2020-09-30,Baja California,9.0
2668558,2020-10-01,Baja California,9.0
2668559,2020-10-02,Baja California,8.0
2668560,2020-10-03,Baja California,4.0
2668561,2020-10-04,Baja California,4.0
2668562,2020-10-05,Baja California,8.0
2668563,2020-10-06,Baja California,9.0
2668564,2020-10-07,Baja California,10.0
2668565,2020-10-08,Baja California,10.0
2668566,2020-10-09,Baja California,9.0
2668567,2020-10-10,Baja California,5.0
2668568,2020-10-11,Baja California,4.0
2668569,2020-10-12,Baja California,9.0
2668570,2020-10-13,Baja California,9.0
2668571,2020-10-14,Baja California,10.0
2668572,2020-10-15,Baja California,10.0
2668573,2020-10-16,Baja California,9.0
2668574,2020-10-17,Baja California,5.0
2668575,2020-10-18,Baja California,4.0
2668576,2020-10-19,Baja California,9.0
2668577,2020-10-20,Baja California,10.0
2668578,2020-10-21,Baja California,10.0
2668579,2020-10-22,Baja California,10.0
2668580,2020-10-23,Baja California,9.0
2668581,2020-10-24,Baja California,5.0
2668582,2020-10-25,Baja California,5.0
2668583,2020-10-26,Baja California,10.0
2668584,2020-10-27,Baja California,10.0
2668585,2020-10-28,Baja California,10.0
2668586,2020-10-29,Baja California,9.0
2668587,2020-10-30,Baja California,8.0
2668588,2020-10-31,Baja California,4.0
2668589,2020-11-01,Baja California,4.0
2668590,2020-11-02,Baja California,10.0
2668591,2020-11-03,Baja California,9.0
2668592,2020-11-04,Baja California,10.0
2668593,2020-11-05,Baja California,9.0
2668594,2020-11-06,Baja California,9.0
2668595,2020-11-07,Baja California,8.0
2668596,2020-11-08,Baja California,8.0
2668597,2020-11-09,Baja California,9.0
2668598,2020-11-10,Baja California,9.0
2668599,2020-11-11,Baja California,10.0
2668600,2020-11-12,Baja California,10.0
2668601,2020-11-13,Baja California,9.0
2668602,2020-11-14,Baja California,5.0
2668603,2020-11-15,Baja California,3.0
2668604,2020-11-16,Baja California,16.0
2668605,2020-11-17,Baja California,9.0
2668606,2020-11-18,Baja California,10.0
2668607,2020-11-19,Baja California,9.0
2668608,2020-11-20,Baja California,9.0
2668609,2020-11-21,Baja California,6.0
2668610,2020-11-22,Baja California,5.0
2668611,2020-11-23,Baja California,9.0
2668612,2020-11-24,Baja California,10.0
2668613,2020-11-25,Baja California,10.0
2668614,2020-11-26,Baja California,11.0
2668615,2020-11-27,Baja California,11.0
2668616,2020-11-28,Baja California,7.0
2668617,2020-11-29,Baja California,5.0
2668618,2020-11-30,Baja California,9.0
2668619,2020-12-01,Baja California,10.0
2668620,2020-12-02,Baja California,10.0
2668621,2020-12-03,Baja California,10.0
2668622,2020-12-04,Baja California,9.0
2668623,2020-12-05,Baja California,6.0
2668624,2020-12-06,Baja California,5.0
2668625,2020-12-07,Baja California,9.0
2668626,2020-12-08,Baja California,11.0
2668627,2020-12-09,Baja California,11.0
2668628,2020-12-10,Baja California,11.0
2668629,2020-12-11,Baja California,11.0
2668630,2020-12-12,Baja California,7.0
2668631,2020-12-13,Baja California,6.0
2668632,2020-12-14,Baja California,10.0
2668633,2020-12-15,Baja California,10.0
2668634,2020-12-16,Baja California,11.0
2668635,2020-12-17,Baja California,11.0
2668636,2020-12-18,Baja California,10.0
2668637,2020-12-19,Baja California,6.0
2668638,2020-12-20,Baja California,5.0
2668639,2020-12-21,Baja California,9.0
2668640,2020-12-22,Baja California,9.0
2668641,2020-12-23,Baja California,9.0
2668642,2020-12-24,Baja California,13.0
2668643,2020-12-25,Baja California,23.0
2668644,2020-12-26,Baja California,14.0
2668645,2020-12-27,Baja California,10.0
2668646,2020-12-28,Baja California,16.0
2668647,2020-12-29,Baja California,15.0
2668648,2020-12-30,Baja California,13.0
2668649,2020-12-31,Baja California,14.0
2668764,2020-02-16,Baja California Sur,-1.0
2668765,2020-02-17,Baja California Sur,-2.0
2668766,2020-02-18,Baja California Sur,-2.0
2668767,2020-02-19,Baja California Sur,-2.0
2668768,2020-02-20,Baja California Sur,-2.0
2668769,2020-02-21,Baja California Sur,-2.0
2668770,2020-02-22,Baja California Sur,-1.0
2668771,2020-02-23,Baja California Sur,-1.0
2668772,2020-02-24,Baja California Sur,-2.0
2668773,2020-02-25,Baja California Sur,-2.0
2668774,2020-02-26,Baja California Sur,-1.0
2668775,2020-02-27,Baja California Sur,0.0
2668776,2020-02-28,Baja California Sur,-3.0
2668777,2020-02-29,Baja California Sur,-1.0
2668778,2020-03-01,Baja California Sur,-1.0
2668779,2020-03-02,Baja California Sur,-2.0
2668780,2020-03-03,Baja California Sur,-1.0
2668781,2020-03-04,Baja California Sur,-1.0
2668782,2020-03-05,Baja California Sur,-1.0
2668783,2020-03-06,Baja California Sur,-2.0
2668784,2020-03-07,Baja California Sur,0.0
2668785,2020-03-08,Baja California Sur,0.0
2668786,2020-03-09,Baja California Sur,5.0
2668787,2020-03-10,Baja California Sur,-2.0
2668788,2020-03-11,Baja California Sur,-2.0
2668789,2020-03-12,Baja California Sur,-1.0
2668790,2020-03-13,Baja California Sur,-1.0
2668791,2020-03-14,Baja California Sur,-2.0
2668792,2020-03-15,Baja California Sur,-1.0
2668793,2020-03-16,Baja California Sur,9.0
2668794,2020-03-17,Baja California Sur,-1.0
2668795,2020-03-18,Baja California Sur,3.0
2668796,2020-03-19,Baja California Sur,4.0
2668797,2020-03-20,Baja California Sur,7.0
2668798,2020-03-21,Baja California Sur,8.0
2668799,2020-03-22,Baja California Sur,10.0
2668800,2020-03-23,Baja California Sur,13.0
2668801,2020-03-24,Baja California Sur,14.0
2668802,2020-03-25,Baja California Sur,15.0
2668803,2020-03-26,Baja California Sur,17.0
2668804,2020-03-27,Baja California Sur,18.0
2668805,2020-03-28,Baja California Sur,16.0
2668806,2020-03-29,Baja California Sur,15.0
2668807,2020-03-30,Baja California Sur,17.0
2668808,2020-03-31,Baja California Sur,17.0
2668809,2020-04-01,Baja California Sur,19.0
2668810,2020-04-02,Baja California Sur,21.0
2668811,2020-04-03,Baja California Sur,22.0
2668812,2020-04-04,Baja California Sur,20.0
2668813,2020-04-05,Baja California Sur,17.0
2668814,2020-04-06,Baja California Sur,24.0
2668815,2020-04-07,Baja California Sur,24.0
2668816,2020-04-08,Baja California Sur,25.0
2668817,2020-04-09,Baja California Sur,29.0
2668818,2020-04-10,Baja California Sur,32.0
2668819,2020-04-11,Baja California Sur,26.0
2668820,2020-04-12,Baja California Sur,20.0
2668821,2020-04-13,Baja California Sur,27.0
2668822,2020-04-14,Baja California Sur,26.0
2668823,2020-04-15,Baja California Sur,25.0
2668824,2020-04-16,Baja California Sur,27.0
2668825,2020-04-17,Baja California Sur,28.0
2668826,2020-04-18,Baja California Sur,24.0
2668827,2020-04-19,Baja California Sur,19.0
2668828,2020-04-20,Baja California Sur,26.0
2668829,2020-04-21,Baja California Sur,26.0
2668830,2020-04-22,Baja California Sur,27.0
2668831,2020-04-23,Baja California Sur,28.0
2668832,2020-04-24,Baja California Sur,28.0
2668833,2020-04-25,Baja California Sur,25.0
2668834,2020-04-26,Baja California Sur,21.0
2668835,2020-04-27,Baja California Sur,27.0
2668836,2020-04-28,Baja California Sur,20.0
2668837,2020-04-29,Baja California Sur,26.0
2668838,2020-04-30,Baja California Sur,24.0
2668839,2020-05-01,Baja California Sur,29.0
2668840,2020-05-02,Baja California Sur,23.0
2668841,2020-05-03,Baja California Sur,19.0
2668842,2020-05-04,Baja California Sur,25.0
2668843,2020-05-05,Baja California Sur,26.0
2668844,2020-05-06,Baja California Sur,25.0
2668845,2020-05-07,Baja California Sur,27.0
2668846,2020-05-08,Baja California Sur,27.0
2668847,2020-05-09,Baja California Sur,22.0
2668848,2020-05-10,Baja California Sur,15.0
2668849,2020-05-11,Baja California Sur,25.0
2668850,2020-05-12,Baja California Sur,25.0
2668851,2020-05-13,Baja California Sur,25.0
2668852,2020-05-14,Baja California Sur,26.0
2668853,2020-05-15,Baja California Sur,25.0
2668854,2020-05-16,Baja California Sur,21.0
2668855,2020-05-17,Baja California Sur,17.0
2668856,2020-05-18,Baja California Sur,23.0
2668857,2020-05-19,Baja California Sur,24.0
2668858,2020-05-20,Baja California Sur,24.0
2668859,2020-05-21,Baja California Sur,25.0
2668860,2020-05-22,Baja California Sur,25.0
2668861,2020-05-23,Baja California Sur,20.0
2668862,2020-05-24,Baja California Sur,17.0
2668863,2020-05-25,Baja California Sur,23.0
2668864,2020-05-26,Baja California Sur,23.0
2668865,2020-05-27,Baja California Sur,23.0
2668866,2020-05-28,Baja California Sur,24.0
2668867,2020-05-29,Baja California Sur,23.0
2668868,2020-05-30,Baja California Sur,17.0
2668869,2020-05-31,Baja California Sur,14.0
2668870,2020-06-01,Baja California Sur,18.0
2668871,2020-06-02,Baja California Sur,18.0
2668872,2020-06-03,Baja California Sur,18.0
2668873,2020-06-04,Baja California Sur,19.0
2668874,2020-06-05,Baja California Sur,18.0
2668875,2020-06-06,Baja California Sur,14.0
2668876,2020-06-07,Baja California Sur,12.0
2668877,2020-06-08,Baja California Sur,17.0
2668878,2020-06-09,Baja California Sur,17.0
2668879,2020-06-10,Baja California Sur,17.0
2668880,2020-06-11,Baja California Sur,18.0
2668881,2020-06-12,Baja California Sur,17.0
2668882,2020-06-13,Baja California Sur,13.0
2668883,2020-06-14,Baja California Sur,11.0
2668884,2020-06-15,Baja California Sur,14.0
2668885,2020-06-16,Baja California Sur,13.0
2668886,2020-06-17,Baja California Sur,13.0
2668887,2020-06-18,Baja California Sur,14.0
2668888,2020-06-19,Baja California Sur,13.0
2668889,2020-06-20,Baja California Sur,10.0
2668890,2020-06-21,Baja California Sur,6.0
2668891,2020-06-22,Baja California Sur,14.0
2668892,2020-06-23,Baja California Sur,14.0
2668893,2020-06-24,Baja California Sur,14.0
2668894,2020-06-25,Baja California Sur,15.0
2668895,2020-06-26,Baja California Sur,14.0
2668896,2020-06-27,Baja California Sur,11.0
2668897,2020-06-28,Baja California Sur,9.0
2668898,2020-06-29,Baja California Sur,13.0
2668899,2020-06-30,Baja California Sur,12.0
2668900,2020-07-01,Baja California Sur,12.0
2668901,2020-07-02,Baja California Sur,13.0
2668902,2020-07-03,Baja California Sur,13.0
2668903,2020-07-04,Baja California Sur,10.0
2668904,2020-07-05,Baja California Sur,9.0
2668905,2020-07-06,Baja California Sur,13.0
2668906,2020-07-07,Baja California Sur,13.0
2668907,2020-07-08,Baja California Sur,13.0
2668908,2020-07-09,Baja California Sur,15.0
2668909,2020-07-10,Baja California Sur,15.0
2668910,2020-07-11,Baja California Sur,11.0
2668911,2020-07-12,Baja California Sur,10.0
2668912,2020-07-13,Baja California Sur,14.0
2668913,2020-07-14,Baja California Sur,14.0
2668914,2020-07-15,Baja California Sur,13.0
2668915,2020-07-16,Baja California Sur,14.0
2668916,2020-07-17,Baja California Sur,14.0
2668917,2020-07-18,Baja California Sur,11.0
2668918,2020-07-19,Baja California Sur,10.0
2668919,2020-07-20,Baja California Sur,14.0
2668920,2020-07-21,Baja California Sur,15.0
2668921,2020-07-22,Baja California Sur,15.0
2668922,2020-07-23,Baja California Sur,16.0
2668923,2020-07-24,Baja California Sur,15.0
2668924,2020-07-25,Baja California Sur,12.0
2668925,2020-07-26,Baja California Sur,10.0
2668926,2020-07-27,Baja California Sur,15.0
2668927,2020-07-28,Baja California Sur,15.0
2668928,2020-07-29,Baja California Sur,15.0
2668929,2020-07-30,Baja California Sur,15.0
2668930,2020-07-31,Baja California Sur,14.0
2668931,2020-08-01,Baja California Sur,10.0
2668932,2020-08-02,Baja California Sur,9.0
2668933,2020-08-03,Baja California Sur,13.0
2668934,2020-08-04,Baja California Sur,14.0
2668935,2020-08-05,Baja California Sur,14.0
2668936,2020-08-06,Baja California Sur,15.0
2668937,2020-08-07,Baja California Sur,14.0
2668938,2020-08-08,Baja California Sur,11.0
2668939,2020-08-09,Baja California Sur,10.0
2668940,2020-08-10,Baja California Sur,14.0
2668941,2020-08-11,Baja California Sur,14.0
2668942,2020-08-12,Baja California Sur,14.0
2668943,2020-08-13,Baja California Sur,15.0
2668944,2020-08-14,Baja California Sur,13.0
2668945,2020-08-15,Baja California Sur,9.0
2668946,2020-08-16,Baja California Sur,8.0
2668947,2020-08-17,Baja California Sur,12.0
2668948,2020-08-18,Baja California Sur,12.0
2668949,2020-08-19,Baja California Sur,17.0
2668950,2020-08-20,Baja California Sur,15.0
2668951,2020-08-21,Baja California Sur,11.0
2668952,2020-08-22,Baja California Sur,10.0
2668953,2020-08-23,Baja California Sur,9.0
2668954,2020-08-24,Baja California Sur,13.0
2668955,2020-08-25,Baja California Sur,13.0
2668956,2020-08-26,Baja California Sur,13.0
2668957,2020-08-27,Baja California Sur,13.0
2668958,2020-08-28,Baja California Sur,13.0
2668959,2020-08-29,Baja California Sur,10.0
2668960,2020-08-30,Baja California Sur,8.0
2668961,2020-08-31,Baja California Sur,11.0
2668962,2020-09-01,Baja California Sur,11.0
2668963,2020-09-02,Baja California Sur,12.0
2668964,2020-09-03,Baja California Sur,13.0
2668965,2020-09-04,Baja California Sur,12.0
2668966,2020-09-05,Baja California Sur,8.0
2668967,2020-09-06,Baja California Sur,7.0
2668968,2020-09-07,Baja California Sur,12.0
2668969,2020-09-08,Baja California Sur,12.0
2668970,2020-09-09,Baja California Sur,12.0
2668971,2020-09-10,Baja California Sur,12.0
2668972,2020-09-11,Baja California Sur,11.0
2668973,2020-09-12,Baja California Sur,8.0
2668974,2020-09-13,Baja California Sur,6.0
2668975,2020-09-14,Baja California Sur,11.0
2668976,2020-09-15,Baja California Sur,8.0
2668977,2020-09-16,Baja California Sur,15.0
2668978,2020-09-17,Baja California Sur,12.0
2668979,2020-09-18,Baja California Sur,11.0
2668980,2020-09-19,Baja California Sur,8.0
2668981,2020-09-20,Baja California Sur,7.0
2668982,2020-09-21,Baja California Sur,11.0
2668983,2020-09-22,Baja California Sur,11.0
2668984,2020-09-23,Baja California Sur,12.0
2668985,2020-09-24,Baja California Sur,13.0
2668986,2020-09-25,Baja California Sur,12.0
2668987,2020-09-26,Baja California Sur,8.0
2668988,2020-09-27,Baja California Sur,7.0
2668989,2020-09-28,Baja California Sur,12.0
2668990,2020-09-29,Baja California Sur,11.0
2668991,2020-09-30,Baja California Sur,9.0
2668992,2020-10-01,Baja California Sur,10.0
2668993,2020-10-02,Baja California Sur,9.0
2668994,2020-10-03,Baja California Sur,5.0
2668995,2020-10-04,Baja California Sur,4.0
2668996,2020-10-05,Baja California Sur,9.0
2668997,2020-10-06,Baja California Sur,9.0
2668998,2020-10-07,Baja California Sur,10.0
2668999,2020-10-08,Baja California Sur,11.0
2669000,2020-10-09,Baja California Sur,10.0
2669001,2020-10-10,Baja California Sur,6.0
2669002,2020-10-11,Baja California Sur,6.0
2669003,2020-10-12,Baja California Sur,11.0
2669004,2020-10-13,Baja California Sur,12.0
2669005,2020-10-14,Baja California Sur,10.0
2669006,2020-10-15,Baja California Sur,10.0
2669007,2020-10-16,Baja California Sur,9.0
2669008,2020-10-17,Baja California Sur,5.0
2669009,2020-10-18,Baja California Sur,5.0
2669010,2020-10-19,Baja California Sur,9.0
2669011,2020-10-20,Baja California Sur,10.0
2669012,2020-10-21,Baja California Sur,10.0
2669013,2020-10-22,Baja California Sur,11.0
2669014,2020-10-23,Baja California Sur,9.0
2669015,2020-10-24,Baja California Sur,6.0
2669016,2020-10-25,Baja California Sur,5.0
2669017,2020-10-26,Baja California Sur,10.0
2669018,2020-10-27,Baja California Sur,10.0
2669019,2020-10-28,Baja California Sur,10.0
2669020,2020-10-29,Baja California Sur,10.0
2669021,2020-10-30,Baja California Sur,8.0
2669022,2020-10-31,Baja California Sur,4.0
2669023,2020-11-01,Baja California Sur,3.0
2669024,2020-11-02,Baja California Sur,9.0
2669025,2020-11-03,Baja California Sur,9.0
2669026,2020-11-04,Baja California Sur,9.0
2669027,2020-11-05,Baja California Sur,10.0
2669028,2020-11-06,Baja California Sur,9.0
2669029,2020-11-07,Baja California Sur,6.0
2669030,2020-11-08,Baja California Sur,5.0
2669031,2020-11-09,Baja California Sur,8.0
2669032,2020-11-10,Baja California Sur,9.0
2669033,2020-11-11,Baja California Sur,9.0
2669034,2020-11-12,Baja California Sur,10.0
2669035,2020-11-13,Baja California Sur,7.0
2669036,2020-11-14,Baja California Sur,4.0
